1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
755	-0.226066	-0.226066	-0.378677	37.814870	0.068597	4.073561	2.670648	0.157921	3.0	1.6	9.8
756	-0.210193	-0.210193	-0.376613	36.909750	0.069669	2.145847	2.968704	0.119055	6.9	1.6	13.9
757	-0.220850	-0.220850	-0.401139	36.844147	0.069748	1.824809	2.003752	0.100793	3.0	1.7	10.2
758	-0.232139	-0.232139	-0.407607	37.840879	0.068566	3.673129	2.148484	0.164910	2.8	1.6	17.3
759	-0.221233	-0.221233	-0.364570	38.840879	0.067420	2.349349	1.688400	0.111639	2.7	1.5	8.4
760	-0.223786	-0.223786	-0.373736	39.840744	0.066312	3.225009	2.443410	0.155676	2.9	1.8	9.5
761	-0.224334	-0.224334	-0.383875	38.935645	0.067314	1.661986	1.887044	0.112096	3.0	7.1	17.7
762	-0.208485	-0.208485	-0.359783	39.928842	0.066217	2.371418	2.559009	0.108037	3.0	1.7	10.2
763	-0.221110	-0.221110	-0.375469	39.023722	0.067215	2.112284	2.275819	0.116807	3.1	2.2	10.1
764	-0.224965	-0.224965	-0.393529	38.118602	0.068244	2.411539	1.614242	0.150526	9.3	2.0	16.7
765	-0.217174	-0.217174	-0.373479	37.213499	0.069305	2.365236	2.510791	0.094481	2.9	1.5	9.5
766	-0.225809	-0.225809	-0.389081	36.308465	0.070400	2.759512	2.505391	0.135632	2.3	1.7	9.5
767	-0.235597	-0.235597	-0.394505	35.403452	0.071529	3.036792	2.518086	0.119565	6.9	1.5	14.2
768	-0.231258	-0.231258	-0.381729	36.403452	0.070283	1.532571	2.008210	0.065184	2.8	1.8	10.0
769	-0.213276	-0.213276	-0.378728	37.397915	0.069086	3.092818	3.502906	0.118022	11.3	2.1	17.8
770	-0.219044	-0.219044	-0.384474	38.342874	0.067986	3.300200	2.800176	0.125475	10.9	2.1	21.6
771	-0.222436	-0.222436	-0.388400	39.335990	0.066867	2.497430	1.895338	0.127671	3.6	1.7	10.9
772	-0.227389	-0.227389	-0.419395	40.335842	0.065777	2.612700	2.232031	0.135031	8.3	1.7	17.9
773	-0.219326	-0.219326	-0.353448	39.430722	0.066762	2.753744	2.633164	0.114381	3.0	2.0	10.5
774	-0.234390	-0.234390	-0.387587	38.525601	0.067777	2.355075	2.188298	0.096503	12.9	1.8	20.3
775	-0.218458	-0.218458	-0.379220	39.524286	0.066659	1.591133	2.661922	0.112686	3.0	2.0	11.1
776	-0.219162	-0.219162	-0.370900	38.619190	0.067671	2.431420	2.700523	0.103820	7.9	1.5	15.0
777	-0.216994	-0.216994	-0.383943	37.714480	0.068714	2.411471	1.968716	0.138652	3.1	1.5	10.9
778	-0.226200	-0.226200	-0.383016	36.809362	0.069790	2.948299	1.597268	0.136785	3.0	1.5	8.2
779	-0.225104	-0.225104	-0.386589	37.802030	0.068612	2.667545	1.696328	0.137544	8.0	1.7	15.0
780	-0.216561	-0.216561	-0.375096	38.786958	0.067481	3.790427	3.639011	0.154729	2.9	1.4	10.2
781	-0.218345	-0.218345	-0.392639	39.783245	0.066375	3.388285	1.831906	0.150656	3.5	1.9	16.6
782	-0.218306	-0.218306	-0.384207	39.228349	0.066987	1.638885	3.003032	0.073920	3.1	1.7	12.1
783	-0.229059	-0.229059	-0.396070	40.215714	0.065906	2.223974	2.348147	0.112732	3.1	1.9	12.1
784	-0.226075	-0.226075	-0.390023	39.310601	0.066895	1.955838	1.795174	0.098632	6.4	1.9	14.1
785	-0.218036	-0.218036	-0.370115	40.310597	0.065804	2.185444	1.437390	0.099024	2.9	1.7	10.3
786	-0.223046	-0.223046	-0.393242	41.234724	0.064827	3.512719	2.426322	0.148529	8.4	1.5	15.8
787	-0.230434	-0.230434	-0.394052	40.694694	0.065395	3.497334	2.437987	0.206993	2.9	1.6	10.3
788	-0.224869	-0.224869	-0.390057	41.694694	0.064351	2.310951	2.443081	0.125241	3.3	7.5	16.4
789	-0.220294	-0.220294	-0.381306	40.789574	0.065294	2.640914	3.115658	0.109491	3.0	1.6	10.4
790	-0.221556	-0.221556	-0.399444	39.886891	0.066262	2.688657	2.169977	0.116471	8.4	1.7	19.5
791	-0.225298	-0.225298	-0.402808	40.624287	0.065469	2.387750	2.827017	0.104011	3.0	9.3	18.8
792	-0.230776	-0.230776	-0.421220	41.156372	0.064909	2.080445	2.135696	0.117347	3.6	1.6	13.3
