1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
728	-0.190631	-0.190631	-0.360426	39.164995	0.285462	0.781728	0.740234	0.032446	2.7	1.7	9.4
729	-0.201274	-0.201274	-0.358382	39.574150	0.283534	0.491304	1.114185	0.031716	2.9	7.7	15.9
730	-0.189452	-0.189452	-0.363595	38.812231	0.287146	0.706947	1.179716	0.041716	2.9	1.7	10.0
731	-0.206093	-0.206093	-0.374601	39.812230	0.282424	0.739811	0.970672	0.039735	9.9	4.4	19.6
732	-0.207750	-0.207750	-0.385080	39.050311	0.286007	0.726228	1.012397	0.032165	2.7	1.5	9.5
733	-0.217504	-0.217504	-0.388467	38.653596	0.287909	0.682192	1.193917	0.035780	2.6	1.7	10.3
734	-0.202941	-0.202941	-0.379396	37.895507	0.291615	1.038086	1.829581	0.045338	11.5	1.5	18.2
735	-0.199133	-0.199133	-0.376675	37.133603	0.295437	0.648501	1.084444	0.034940	2.6	1.9	9.8
736	-0.204085	-0.204085	-0.388999	38.128294	0.290467	0.507558	0.983136	0.022520	8.6	1.4	17.7
737	-0.209734	-0.209734	-0.392554	39.040737	0.286053	0.760164	1.458734	0.031880	3.1	1.3	9.9
738	-0.226405	-0.226405	-0.407584	40.008110	0.281517	1.393144	0.973209	0.059152	6.8	1.5	13.8
739	-0.198417	-0.198417	-0.354383	39.827096	0.282355	0.995567	1.074998	0.040139	2.8	1.7	9.6
740	-0.213446	-0.213446	-0.401335	39.065176	0.285936	0.910342	1.333032	0.035750	2.9	1.6	9.4
741	-0.201967	-0.201967	-0.373946	40.065154	0.281254	0.845909	1.180853	0.039577	6.8	1.5	13.7
742	-0.207291	-0.207291	-0.391325	40.253214	0.280391	0.834334	1.014816	0.038460	3.0	1.4	9.8
743	-0.203876	-0.203876	-0.378202	39.493093	0.283914	1.267356	0.870989	0.056843	2.6	1.5	9.2
744	-0.199344	-0.199344	-0.390666	40.089381	0.281143	0.936672	1.694176	0.046598	7.1	1.5	13.7
745	-0.209685	-0.209685	-0.374218	39.327472	0.284693	0.800569	1.076499	0.033337	2.7	1.5	9.5
746	-0.207883	-0.207883	-0.364078	38.565560	0.288335	1.105833	1.052922	0.046386	8.3	1.7	15.1
747	-0.211037	-0.211037	-0.395254	39.294149	0.284851	0.446885	1.039692	0.028328	2.8	1.4	9.7
748	-0.195568	-0.195568	-0.370604	40.220251	0.280542	1.166029	1.306770	0.046481	2.8	1.9	9.9
749	-0.206634	-0.206634	-0.382928	40.619055	0.278726	0.908456	1.558205	0.041692	6.8	1.5	15.2
750	-0.199545	-0.199545	-0.386068	39.857135	0.282215	0.651284	1.026312	0.035220	3.1	2.1	9.8
751	-0.206838	-0.206838	-0.379865	39.107139	0.285737	0.991116	1.496391	0.042758	3.5	7.2	16.0
752	-0.198911	-0.198911	-0.392848	40.107119	0.281061	0.672878	1.908476	0.033867	3.4	2.1	12.0
753	-0.220475	-0.220475	-0.389197	39.417385	0.284270	0.796702	1.374534	0.037776	4.9	1.7	11.9
754	-0.212957	-0.212957	-0.388803	40.417382	0.279641	0.628937	1.192346	0.036148	7.6	1.7	14.3
755	-0.210410	-0.210410	-0.387895	41.410403	0.275192	1.100304	1.475867	0.053911	2.9	1.4	8.2
756	-0.208395	-0.208395	-0.383833	40.649922	0.278586	0.873711	0.762370	0.039097	3.0	1.4	9.4
757	-0.196462	-0.196462	-0.383626	39.919643	0.281926	1.340602	1.721166	0.057291	14.2	15.6	35.3
758	-0.194358	-0.194358	-0.369731	40.919643	0.277373	0.610914	1.311348	0.028757	3.3	1.9	11.0
759	-0.216181	-0.216181	-0.353013	40.223570	0.280526	1.167043	0.938261	0.052769	3.9	2.5	13.7
760	-0.206355	-0.206355	-0.378081	40.340091	0.279993	0.842578	1.414666	0.033627	2.7	1.8	9.4
761	-0.208558	-0.208558	-0.410636	39.578192	0.283515	0.971223	1.398626	0.045419	8.5	1.8	14.3
762	-0.214226	-0.214226	-0.357460	40.366130	0.279875	0.642957	1.059392	0.037233	2.8	1.5	9.7
763	-0.212225	-0.212225	-0.387418	41.365530	0.275390	0.544074	1.109540	0.040315	3.3	1.7	8.6
764	-0.213522	-0.213522	-0.381324	42.363760	0.271051	1.152233	0.955078	0.051966	9.5	1.6	16.5
765	-0.212020	-0.212020	-0.413408	43.284897	0.267167	0.737036	1.633301	0.040069	2.8	1.5	7.9
766	-0.206034	-0.206034	-0.390421	44.284895	0.263075	0.656557	1.058871	0.038338	2.8	2.4	10.4
767	-0.187984	-0.187984	-0.344927	44.704245	0.261396	1.027223	1.273300	0.046878	7.8	1.7	14.9
768	-0.197959	-0.197959	-0.370381	45.704066	0.257478	1.193026	1.509435	0.051583	2.9	1.7	8.1
769	-0.210979	-0.210979	-0.388646	44.942146	0.260453	0.966113	1.229845	0.040928	2.6	1.6	9.2
770	-0.219390	-0.219390	-0.378250	45.942146	0.256562	0.991092	1.141569	0.048046	7.2	1.6	14.1
771	-0.211835	-0.211835	-0.388699	45.180226	0.259516	0.495209	1.396132	0.034273	3.0	1.7	8.0
772	-0.199608	-0.199608	-0.360790	46.180211	0.255653	0.653882	1.477911	0.028242	7.2	1.5	14.1
773	-0.210399	-0.210399	-0.391331	45.419771	0.258580	0.561361	1.767231	0.038192	4.4	3.3	19.4
774	-0.186676	-0.186676	-0.355649	45.964830	0.256475	0.849477	1.594125	0.042186	3.2	1.4	11.5
775	-0.219465	-0.219465	-0.402076	46.964782	0.252702	1.012109	1.593981	0.056420	3.1	9.3	20.0
776	-0.216716	-0.216716	-0.391311	47.964782	0.249038	0.819015	1.526806	0.038591	3.0	1.7	9.8
777	-0.197025	-0.197025	-0.382093	47.202862	0.251820	0.723544	0.955600	0.032607	2.9	1.5	10.4
778	-0.204106	-0.204106	-0.373278	46.616976	0.254002	0.863322	1.289488	0.039552	8.5	1.5	15.3
779	-0.214613	-0.214613	-0.397746	47.589047	0.250402	0.602619	1.271727	0.034752	2.7	1.6	9.5
780	-0.197341	-0.197341	-0.370792	48.589047	0.246804	0.512760	1.285895	0.027093	8.0	1.5	14.0
781	-0.216706	-0.216706	-0.388018	49.583703	0.243326	0.867288	1.357328	0.031355	2.5	1.6	9.3
782	-0.211334	-0.211334	-0.393714	49.623138	0.243190	0.844233	0.872589	0.038190	2.6	1.4	9.6
783	-0.207180	-0.207180	-0.389286	48.861497	0.245841	1.255814	1.078996	0.051386	8.2	1.8	15.3
784	-0.222026	-0.222026	-0.383094	48.167952	0.248306	0.922653	1.239096	0.038415	3.0	2.0	11.4
785	-0.206634	-0.206634	-0.361251	47.406033	0.251072	1.048816	1.253900	0.048183	7.2	1.7	14.2
786	-0.208511	-0.208511	-0.383724	48.064013	0.248680	0.706786	1.396640	0.057707	2.6	1.7	9.5
787	-0.217831	-0.217831	-0.391463	47.428917	0.250988	0.999040	1.429343	0.047648	2.9	8.2	16.2
788	-0.213605	-0.213605	-0.406173	48.428917	0.247373	0.843194	1.672943	0.056300	3.1	1.7	9.7
789	-0.203694	-0.203694	-0.371590	47.667002	0.250118	1.060764	1.326706	0.046485	2.6	1.6	7.6
790	-0.205429	-0.205429	-0.384938	46.905082	0.252924	0.773831	1.231173	0.030701	2.9	7.8	17.1
791	-0.214871	-0.214871	-0.401234	46.143187	0.255794	0.806681	1.254135	0.039534	3.3	2.3	11.1
792	-0.201760	-0.201760	-0.385691	45.381454	0.258729	0.751691	1.328612	0.031909	2.4	1.4	8.8
793	-0.199887	-0.199887	-0.382752	44.722481	0.261323	0.818048	1.029389	0.035628	8.4	1.8	15.2
794	-0.211627	-0.211627	-0.396548	45.629136	0.257767	0.576470	1.265312	0.027741	2.5	1.4	10.3
795	-0.203022	-0.203022	-0.377821	44.944824	0.260442	0.707710	0.923490	0.038484	7.0	1.6	14.1
796	-0.203401	-0.203401	-0.359241	44.190762	0.263455	0.914914	1.393626	0.046042	2.9	1.6	9.8
797	-0.197742	-0.197742	-0.375740	43.530316	0.266151	0.960611	1.603324	0.041286	3.0	1.6	9.8
798	-0.211482	-0.211482	-0.360828	44.484894	0.262272	0.787844	1.126388	0.049329	9.1	1.5	15.6
799	-0.199286	-0.199286	-0.371106	43.731569	0.265324	0.881788	1.367426	0.047365	2.8	1.9	10.0
800	-0.206279	-0.206279	-0.359975	44.731569	0.261287	1.007927	1.147822	0.042948	3.0	1.8	10.0
801	-0.196594	-0.196594	-0.358472	45.731569	0.257372	0.832836	1.261560	0.047784	7.0	1.9	12.5
802	-0.196797	-0.196797	-0.367845	45.062087	0.259980	0.612152	1.351596	0.037834	3.2	1.6	9.6
803	-0.201634	-0.201634	-0.378106	45.752152	0.257292	1.249907	1.407295	0.052413	3.0	1.8	10.1
804	-0.203424	-0.203424	-0.365657	44.992633	0.260254	1.023259	1.200235	0.042733	7.3	1.4	13.8
805	-0.204129	-0.204129	-0.374636	44.233887	0.263281	0.708353	1.411301	0.030213	2.9	1.4	7.8
806	-0.206361	-0.206361	-0.378406	43.603504	0.265850	0.682893	1.237220	0.034002	9.1	1.4	15.6
807	-0.200859	-0.200859	-0.374897	43.021797	0.268265	0.972866	1.405417	0.040162	2.5	1.6	9.5
808	-0.217538	-0.217538	-0.381321	43.927674	0.264522	0.887745	1.455841	0.040411	5.0	1.7	11.7
809	-0.214107	-0.214107	-0.388277	43.165764	0.267663	1.033710	0.854973	0.041582	7.8	1.6	15.1
810	-0.196953	-0.196953	-0.363039	44.165764	0.263556	1.036192	1.070004	0.048657	3.8	2.1	13.9
811	-0.198206	-0.198206	-0.367866	44.739753	0.261255	0.883100	1.483617	0.036411	2.7	3.9	20.7
812	-0.209233	-0.209233	-0.382378	43.977835	0.264318	0.872650	0.885841	0.043525	3.3	1.6	10.6
813	-0.198459	-0.198459	-0.372993	44.977835	0.260312	0.576326	1.125356	0.043614	2.5	1.7	10.2
814	-0.197277	-0.197277	-0.364200	45.977835	0.256425	0.830892	0.949507	0.043714	2.8	7.9	15.8
815	-0.206025	-0.206025	-0.368207	45.215915	0.259376	1.000566	1.070898	0.039827	3.0	1.6	9.9
816	-0.210957	-0.210957	-0.395403	46.212706	0.255529	0.751956	0.743487	0.034046	8.9	1.7	15.9
817	-0.211273	-0.211273	-0.375245	45.457563	0.258433	0.846969	1.613085	0.051210	2.8	1.7	7.9
818	-0.218826	-0.218826	-0.410649	46.457563	0.254602	0.860927	1.062141	0.045756	2.7	7.3	21.3
819	-0.197463	-0.197463	-0.394983	45.695643	0.257510	0.517532	1.357675	0.030592	10.8	1.8	18.0
820	-0.210406	-0.210406	-0.360540	46.694295	0.253712	0.689133	1.173275	0.030005	2.9	1.4	10.2
821	-0.210544	-0.210544	-0.384807	47.609595	0.250327	0.824526	1.367952	0.047136	2.5	1.6	9.0
822	-0.214417	-0.214417	-0.383342	47.743857	0.249838	0.743235	1.061568	0.041105	7.7	1.4	14.2
823	-0.197551	-0.197551	-0.360978	47.353603	0.251264	0.627210	0.868635	0.028002	2.7	1.6	7.5
824	-0.207395	-0.207395	-0.377970	48.344821	0.247673	1.366797	1.277780	0.062289	2.9	1.6	9.4
825	-0.197137	-0.197137	-0.361867	49.244599	0.244500	1.002735	1.231676	0.045815	9.0	1.4	17.9
826	-0.198068	-0.198068	-0.374146	50.244599	0.241068	0.873856	1.679682	0.035312	2.7	1.4	7.2
827	-0.202886	-0.202886	-0.381543	51.244599	0.237732	1.425752	0.759100	0.062901	2.4	1.5	8.7
828	-0.206899	-0.206899	-0.364784	50.482679	0.240266	0.874102	1.127324	0.039230	7.3	1.3	13.5
829	-0.202429	-0.202429	-0.374249	51.343327	0.237407	0.882519	1.179683	0.046225	2.7	1.6	9.8
830	-0.210083	-0.210083	-0.391098	52.343263	0.234170	0.996488	1.266050	0.049457	7.0	1.4	13.9
831	-0.197499	-0.197499	-0.378377	53.338246	0.231036	1.200128	1.178789	0.048614	2.7	1.7	11.0
832	-0.225749	-0.225749	-0.394069	54.338245	0.227970	1.315759	1.107541	0.060667	6.2	1.4	14.4
833	-0.208664	-0.208664	-0.387247	55.338244	0.224983	0.965474	1.216123	0.055289	2.6	1.5	9.2
834	-0.203657	-0.203657	-0.384108	55.804644	0.223617	0.884271	1.414735	0.035736	2.6	2.2	14.2
835	-0.195811	-0.195811	-0.371071	55.042736	0.225858	0.840163	1.172375	0.038470	2.8	1.7	11.4
836	-0.218652	-0.218652	-0.395839	55.999119	0.223052	1.042893	0.899562	0.039580	2.9	7.5	15.3
837	-0.204454	-0.204454	-0.376441	56.711628	0.221007	1.102741	0.948532	0.047695	3.1	1.4	9.6
838	-0.219426	-0.219426	-0.392029	55.949709	0.223195	0.891575	1.107245	0.051741	8.7	1.9	15.8
839	-0.217447	-0.217447	-0.394752	55.192025	0.225415	0.706006	1.463368	0.037210	2.8	1.6	9.9
840	-0.217298	-0.217298	-0.400938	56.192024	0.222495	0.823000	1.214908	0.047704	3.5	1.8	10.2
841	-0.213937	-0.213937	-0.398773	55.742590	0.223798	0.833988	1.416034	0.032528	7.8	1.5	16.4
842	-0.225335	-0.225335	-0.402126	56.677436	0.221104	1.161059	1.294408	0.046628	2.9	1.7	7.7
843	-0.200773	-0.200773	-0.367839	57.673674	0.218305	0.715344	1.465425	0.033253	2.8	1.5	8.8
844	-0.207841	-0.207841	-0.380959	56.911786	0.220439	1.316503	1.468216	0.051773	7.2	1.3	13.7
845	-0.205267	-0.205267	-0.388290	57.073674	0.219982	1.125130	1.317805	0.043865	2.9	1.6	8.2
846	-0.218210	-0.218210	-0.382716	58.073674	0.217200	0.792313	1.280662	0.038128	2.8	1.5	9.3
847	-0.194007	-0.194007	-0.375365	57.318464	0.219295	1.007907	1.650760	0.051007	8.3	1.7	15.4
848	-0.199619	-0.199619	-0.355669	58.318464	0.216530	1.306656	1.295529	0.063738	3.7	1.7	10.4
849	-0.215566	-0.215566	-0.367696	57.635752	0.218410	1.031160	0.766746	0.044152	2.6	1.6	9.4
850	-0.222669	-0.222669	-0.397780	58.255238	0.216703	0.816175	1.534928	0.044574	7.7	1.5	14.4
851	-0.195009	-0.195009	-0.380967	57.538165	0.218681	0.458860	1.089012	0.025333	7.1	6.9	19.3
852	-0.193331	-0.193331	-0.401368	58.538164	0.215932	0.884391	0.829922	0.036479	3.1	1.6	10.3
853	-0.209800	-0.209800	-0.373567	58.085642	0.217167	0.569639	0.965296	0.025000	2.7	2.7	10.7
854	-0.199493	-0.199493	-0.387189	57.560193	0.218620	0.632063	1.397031	0.036661	8.4	1.6	16.2
855	-0.212361	-0.212361	-0.373805	58.560015	0.215873	0.902894	1.245839	0.036634	2.9	1.6	10.4
856	-0.202049	-0.202049	-0.387029	57.799341	0.217956	0.922738	1.214875	0.046482	7.2	1.8	14.2
857	-0.189741	-0.189741	-0.374306	58.799341	0.215225	0.919059	1.264277	0.036022	2.5	1.6	9.3
858	-0.200325	-0.200325	-0.361945	59.799341	0.212561	0.910810	0.980655	0.039372	3.0	7.7	16.0
859	-0.190121	-0.190121	-0.355523	60.799260	0.209963	1.026641	1.462207	0.044056	3.0	1.4	9.6
860	-0.189423	-0.189423	-0.349717	60.037344	0.211937	1.031498	1.534312	0.047679	3.1	1.6	10.1
861	-0.200019	-0.200019	-0.360096	59.275440	0.213949	0.842438	1.632917	0.049173	3.1	8.5	16.5
862	-0.212590	-0.212590	-0.382868	60.273417	0.211322	0.648872	1.525412	0.033696	2.9	1.9	12.0
863	-0.195931	-0.195931	-0.363428	61.272142	0.208756	1.037739	1.401019	0.051952	2.7	1.9	10.0
864	-0.190037	-0.190037	-0.373931	60.510237	0.210708	0.920516	1.582105	0.037274	3.5	2.0	9.9
865	-0.202478	-0.202478	-0.379896	59.748317	0.212696	0.798786	0.825799	0.037559	16.4	4.3	25.9
866	-0.213451	-0.213451	-0.374282	58.986400	0.214722	0.771509	1.335644	0.036014	2.7	1.6	9.8
867	-0.197826	-0.197826	-0.371030	59.986224	0.212071	0.924020	0.778523	0.038362	2.8	1.6	11.6
868	-0.214794	-0.214794	-0.401829	60.986073	0.209485	0.488996	0.927587	0.021439	6.1	1.6	12.9
869	-0.211953	-0.211953	-0.384335	60.224375	0.211449	0.752772	1.285726	0.044715	2.6	1.6	9.7
870	-0.182159	-0.182159	-0.331598	59.469974	0.213431	0.475464	1.266105	0.023169	7.1	1.4	13.9
871	-0.215442	-0.215442	-0.408899	58.709718	0.215467	1.027875	1.052234	0.052426	3.2	1.8	10.1
872	-0.203687	-0.203687	-0.376779	57.950983	0.217538	1.448652	0.914290	0.065398	7.2	1.5	14.0
873	-0.198890	-0.198890	-0.371944	57.189063	0.219658	0.806247	1.552911	0.037893	2.7	1.6	7.5
874	-0.197274	-0.197274	-0.384866	56.427143	0.221819	0.970624	1.533447	0.045425	2.5	1.5	9.3
875	-0.205348	-0.205348	-0.381413	55.833852	0.223532	1.089797	1.489591	0.047361	7.1	1.7	13.8
876	-0.207107	-0.207107	-0.376264	56.812863	0.220720	0.855120	1.668304	0.038105	2.7	1.5	12.2
877	-0.214025	-0.214025	-0.383388	57.771229	0.218034	0.702907	1.491223	0.039107	9.3	6.3	24.7
878	-0.196343	-0.196343	-0.367094	57.009550	0.220163	1.130837	1.166968	0.046904	3.5	1.9	10.9
879	-0.193736	-0.193736	-0.376074	58.007900	0.217381	0.657016	1.256643	0.038767	3.2	1.7	10.4
880	-0.209834	-0.209834	-0.391409	57.245980	0.219498	1.024677	1.304279	0.043245	11.8	1.7	17.1
881	-0.203882	-0.203882	-0.374322	57.987039	0.217439	0.990806	1.226273	0.040190	10.0	1.8	17.1
882	-0.204983	-0.204983	-0.371324	58.979289	0.214741	0.674793	1.619372	0.029894	3.1	1.6	8.8
883	-0.201904	-0.201904	-0.378436	59.971337	0.212110	0.537401	1.395876	0.033904	3.3	1.7	9.0
884	-0.207192	-0.207192	-0.393271	59.209455	0.214125	0.692630	1.437168	0.028484	3.3	6.3	15.1
885	-0.192052	-0.192052	-0.367907	59.519655	0.213300	1.119108	1.223321	0.053485	3.1	1.7	12.8
886	-0.210417	-0.210417	-0.377952	60.505702	0.210719	0.730817	1.365949	0.032634	5.1	4.8	16.4
887	-0.199746	-0.199746	-0.381189	61.492155	0.208199	0.651317	0.941828	0.040714	3.1	2.0	10.1
888	-0.206133	-0.206133	-0.361256	62.415723	0.205894	0.654107	0.914010	0.028958	3.1	1.5	9.5
889	-0.207613	-0.207613	-0.390018	61.666522	0.207760	1.097588	1.358366	0.050395	2.9	5.5	15.4
890	-0.187179	-0.187179	-0.347170	62.666204	0.205278	0.720543	1.465877	0.029977	2.9	1.5	9.2
891	-0.213336	-0.213336	-0.400160	63.666204	0.202853	0.852578	0.932357	0.043814	3.0	1.8	9.6
892	-0.203507	-0.203507	-0.391327	64.665984	0.200486	0.865285	1.134118	0.040763	8.1	1.8	15.3
893	-0.215234	-0.215234	-0.379500	63.904944	0.202283	0.925803	1.290630	0.039098	2.8	1.8	10.0
894	-0.190797	-0.190797	-0.363035	63.143146	0.204114	0.721805	1.342243	0.033911	8.3	1.8	15.3
895	-0.218350	-0.218350	-0.368505	62.423169	0.205876	1.235691	0.898284	0.048367	2.7	1.7	8.5
896	-0.193795	-0.193795	-0.367745	63.423142	0.203437	1.029067	1.092119	0.042510	3.0	1.4	11.6
897	-0.234388	-0.234388	-0.411668	64.415522	0.201074	0.839503	1.278001	0.044632	5.5	2.0	14.7
898	-0.208040	-0.208040	-0.362143	63.777471	0.202587	0.834041	1.446101	0.036980	2.6	1.5	9.1
899	-0.201109	-0.201109	-0.389967	63.015697	0.204424	0.511232	1.159684	0.027824	3.0	1.8	16.5
900	-0.207202	-0.207202	-0.396468	63.350383	0.203613	0.646946	1.384468	0.031062	2.7	1.9	12.0
901	-0.187836	-0.187836	-0.353665	62.634020	0.205357	0.981915	1.457647	0.040631	3.2	2.1	18.7
902	-0.204566	-0.204566	-0.381019	62.078547	0.206730	0.700843	1.286217	0.035714	2.9	1.9	9.7
903	-0.213506	-0.213506	-0.367957	62.678962	0.205247	0.774964	1.169578	0.033263	13.6	1.6	20.7
904	-0.229344	-0.229344	-0.387314	61.931952	0.207095	1.232141	0.752041	0.064106	2.8	1.6	10.0
905	-0.199122	-0.199122	-0.387200	62.931452	0.204629	0.832310	0.674784	0.037821	2.6	1.8	9.5
906	-0.209528	-0.209528	-0.379307	63.931452	0.202220	0.969974	1.160942	0.041511	6.9	1.5	13.8
907	-0.196630	-0.196630	-0.362177	63.169543	0.204050	0.882728	1.268194	0.041988	3.0	1.6	10.0
908	-0.216529	-0.216529	-0.381595	64.094014	0.201834	1.276895	0.923100	0.050295	3.4	1.4	10.4
909	-0.217539	-0.217539	-0.389043	63.332094	0.203657	0.827637	1.264074	0.039169	7.0	1.4	13.9
910	-0.215895	-0.215895	-0.380891	62.763371	0.205040	1.143550	1.225828	0.042514	2.8	1.5	8.5
911	-0.213257	-0.213257	-0.419267	62.108072	0.206657	0.724243	1.598687	0.038134	2.6	1.6	9.2
912	-0.201948	-0.201948	-0.382230	61.346779	0.208567	0.725163	1.322935	0.039466	7.6	1.6	14.7
913	-0.188307	-0.188307	-0.366837	60.605411	0.210462	1.176587	1.264939	0.048852	3.0	1.6	9.8
914	-0.216079	-0.216079	-0.387268	61.604901	0.207915	1.093448	1.028321	0.041255	6.8	1.6	13.5
915	-0.213119	-0.213119	-0.363643	60.842981	0.209851	0.816109	1.467343	0.040813	3.1	1.6	8.2
916	-0.203857	-0.203857	-0.376427	60.081670	0.211821	0.797675	1.665631	0.034588	2.5	1.7	10.6
917	-0.197215	-0.197215	-0.378984	59.320988	0.213827	0.760387	1.596570	0.036062	7.8	1.6	14.5
918	-0.202857	-0.202857	-0.358477	59.092470	0.214437	0.566050	1.561975	0.032581	2.6	1.4	9.6
919	-0.204371	-0.204371	-0.382619	59.737203	0.212725	0.729965	0.963083	0.043725	2.9	1.5	9.6
920	-0.196124	-0.196124	-0.388911	60.736897	0.210123	0.816892	1.652059	0.034224	6.7	1.6	13.6
921	-0.200621	-0.200621	-0.377509	61.728412	0.207605	1.671989	1.352122	0.064687	2.8	2.1	9.8
922	-0.201981	-0.201981	-0.379653	60.973533	0.209517	1.078839	0.973362	0.046278	6.7	1.4	12.9
923	-0.217190	-0.217190	-0.384976	60.211628	0.211482	1.059113	1.379284	0.043743	2.6	1.7	9.0
924	-0.210902	-0.210902	-0.382251	60.143536	0.211660	0.880326	1.349893	0.036556	2.9	1.4	9.4
925	-0.220633	-0.220633	-0.383195	61.143501	0.209083	1.475716	1.315057	0.065001	7.5	1.5	14.0
926	-0.212733	-0.212733	-0.373409	62.143500	0.206568	0.465449	1.225951	0.019278	2.9	1.5	9.6
927	-0.197344	-0.197344	-0.361102	63.142969	0.204115	1.177080	1.007554	0.048995	6.7	1.5	14.7
928	-0.210982	-0.210982	-0.396132	64.036105	0.201971	0.961841	0.914960	0.048623	3.4	3.4	12.2
929	-0.206329	-0.206329	-0.377369	65.031294	0.199635	0.850014	1.092376	0.040685	3.2	9.4	19.6
930	-0.201031	-0.201031	-0.364692	64.269985	0.201417	0.748454	1.192697	0.035730	3.2	1.8	11.7
931	-0.207720	-0.207720	-0.377117	63.508065	0.203233	0.944518	1.171120	0.042255	7.8	2.0	15.3
932	-0.207222	-0.207222	-0.366699	62.746145	0.205082	1.002698	0.852715	0.045311	2.6	1.6	9.4
933	-0.214882	-0.214882	-0.395092	62.273697	0.206245	0.838315	1.356200	0.043141	13.9	1.7	21.2
934	-0.193801	-0.193801	-0.371469	61.524189	0.208119	0.989341	1.560500	0.047161	2.7	1.7	9.4
935	-0.212406	-0.212406	-0.380058	62.524189	0.205627	1.046419	1.222223	0.050153	2.5	1.6	9.1
936	-0.217397	-0.217397	-0.385409	63.524189	0.203194	0.515669	0.778265	0.026832	7.1	1.4	13.3
937	-0.206560	-0.206560	-0.375498	64.520631	0.200827	1.259820	0.974907	0.052913	2.7	1.7	9.8
938	-0.213616	-0.213616	-0.385394	65.519936	0.198507	0.925584	0.940505	0.045634	7.0	1.5	13.6
939	-0.209704	-0.209704	-0.378848	66.519936	0.196239	1.000659	1.146824	0.066816	2.4	1.5	7.4
940	-0.208798	-0.208798	-0.376772	67.519936	0.194022	0.575237	1.052232	0.028248	2.5	1.6	7.1
941	-0.193326	-0.193326	-0.356423	66.760550	0.195701	0.581814	0.737692	0.028998	3.2	8.5	17.0
942	-0.212117	-0.212117	-0.391639	65.998889	0.197414	0.702488	1.429616	0.027854	2.8	1.7	9.8
943	-0.211362	-0.211362	-0.372653	66.989150	0.195193	0.856902	1.531746	0.036573	3.1	1.8	10.8
944	-0.213353	-0.213353	-0.362219	66.337010	0.196650	0.574285	1.243292	0.030574	8.6	1.8	16.0
945	-0.215554	-0.215554	-0.415959	67.289657	0.194528	0.724742	0.549429	0.035376	3.0	1.4	10.3
946	-0.204018	-0.204018	-0.349649	68.286930	0.192355	1.408725	1.253007	0.062199	3.1	8.4	18.0
947	-0.213556	-0.213556	-0.373308	67.561625	0.193931	0.858953	0.754944	0.041180	3.7	1.6	10.7
948	-0.213627	-0.213627	-0.400310	67.420625	0.194240	1.135475	1.670186	0.048020	9.6	2.0	16.9
949	-0.198634	-0.198634	-0.369760	66.679297	0.195882	0.893100	1.503677	0.039469	3.5	3.1	12.1
950	-0.213521	-0.213521	-0.383850	65.917377	0.197599	0.625913	1.083424	0.044839	3.4	1.9	16.7
951	-0.189459	-0.189459	-0.346409	65.155645	0.199346	1.270828	1.533943	0.058184	2.9	1.4	9.4
952	-0.210991	-0.210991	-0.400973	66.155470	0.197060	0.776395	1.307687	0.034095	3.0	2.7	12.8
953	-0.202530	-0.202530	-0.361610	65.393550	0.198798	0.823627	1.392136	0.033964	2.9	1.6	9.8
954	-0.210369	-0.210369	-0.392639	66.389675	0.196532	0.773091	1.417748	0.042347	7.4	1.8	14.7
955	-0.210482	-0.210482	-0.395393	65.628452	0.198258	0.589712	1.017307	0.028211	2.8	1.5	9.6
956	-0.200776	-0.200776	-0.386444	65.069355	0.199546	0.504735	1.635501	0.043101	6.7	1.7	13.6
957	-0.202073	-0.202073	-0.375538	64.307436	0.201329	1.421341	1.105692	0.055031	2.5	1.5	8.5
958	-0.199424	-0.199424	-0.383512	63.545516	0.203143	0.564446	0.716850	0.035675	2.7	1.6	9.8
959	-0.202168	-0.202168	-0.374479	62.788904	0.204977	0.940602	1.247491	0.048213	7.4	2.0	17.2
960	-0.195747	-0.195747	-0.350142	63.788904	0.202560	1.099318	1.165438	0.048436	3.7	1.7	12.0
961	-0.206170	-0.206170	-0.394108	63.049312	0.204342	0.850626	0.422608	0.038978	12.0	1.8	19.1
962	-0.207848	-0.207848	-0.380455	62.287392	0.206212	0.850823	1.306896	0.045146	10.3	1.6	17.3
963	-0.192749	-0.192749	-0.375902	61.530071	0.208104	0.876366	1.331916	0.044111	4.8	1.5	11.6
964	-0.214201	-0.214201	-0.394616	62.529110	0.205615	0.786810	1.287432	0.031829	8.2	2.1	17.4
965	-0.211220	-0.211220	-0.386925	61.767430	0.207507	0.702026	0.959693	0.037826	3.3	1.8	10.7
966	-0.217667	-0.217667	-0.389905	62.038788	0.206829	0.880745	0.961140	0.039983	14.9	1.5	20.8
967	-0.196263	-0.196263	-0.384518	62.871472	0.204776	0.285594	1.589386	0.021513	2.5	1.7	9.6
968	-0.213645	-0.213645	-0.380334	63.870784	0.202364	1.290005	1.011675	0.054168	2.7	1.5	9.3
969	-0.211176	-0.211176	-0.384325	63.263569	0.203823	1.122893	1.312672	0.047714	6.7	1.7	13.7
970	-0.216920	-0.216920	-0.402640	64.258341	0.201445	1.038176	1.402732	0.043870	3.7	2.2	11.2
